Account ID,Contract ID,Contract Start Date,Contract End Date,Status,Contract Type,Recurrence,Billing Amount (converted),6 months Opt Out,Opt Out Exercised
0011n00001pxaRl,8001n000003i0DPAAY,2018-11-30,2019-12-01,Signed,New Business,Monthly,450.0,False,False
0011n00001rzjRH,8001n000004XTq1AAG,2019-04-10,2020-04-09,Signed,New Business,Monthly,2000.0,False,False
0010Y00000VbNt4,8001n000008mTq4AAE,2021-04-01,2022-03-31,Signed,Upsell,Recurrent,166.67,False,False
0010Y00000VbNt4,8001n000008ls6cAAA,2020-09-14,2021-09-13,Signed,New Business,Recurrent,1900.0,True,False
0010Y00000VbNt4,8001n000008mUSwAAM,2021-04-01,2022-03-31,Signed,Renewal,Recurrent,1900.0,False,False
0011n00002MZIZx,8001n000005XLhEAAW,2021-06-30,2022-07-06,Signed,Downsell,Recurrent,950.0,False,False
0011n00002MZIZx,8001n000005XLgzAAG,2020-07-06,2021-06-30,Signed,New Business,Recurrent,1300.0,True,False
0011n00002M2UTs,8001n000008mQQNAA2,2021-04-01,2022-03-31,Signed,Renewal,Recurrent,850.0,False,False
0011n00002M2UTs,8001n000005X5DMAA0,2020-04-01,2021-04-01,Signed,New Business,Recurrent,850.0,False,False
0011n00002NuzSu,8001n000004b9IQAAY,2021-10-22,2022-10-21,Signed,Renewal,Recurrent,1575.0,False,False
0011n00002NuzSu,8001n000008lzPCAAY,2020-10-22,2021-10-22,Signed,New Business,Recurrent,1500.0,False,False
0011n0000259JYF,8001n000008lzURAAY,2020-11-02,2021-11-02,Signed,New Business,Recurrent,1215.0,True,False
0011n0000259JYF,8001n000004bBk3AAE,2021-11-03,2022-11-02,Signed,Renewal,Recurrent,1275.75,False,False
0011n0000259KA0,8001n000004b3sMAAQ,2021-09-24,2022-09-23,Signed,New Business,Recurrent,2300.0,False,False
0011n00002MZHLt,8001n000008mBeeAAE,2021-01-04,2021-12-03,Signed,New Business,Recurrent,2600.0,True,False
0011n00002MZHLt,8001n000004bHUWAA2,2021-12-04,2022-12-03,Signed,Renewal,Recurrent,2730.0,False,False
0011n00002WqW4f,8001n000008mBOWAA2,2020-12-16,2021-12-16,Signed,New Business,Recurrent,950.0,True,False
0011n00002WqW4f,8001n000004bFaIAAU,2021-12-17,2022-12-17,Signed,Renewal,Recurrent,997.5,False,False
0011n00001iae5f,8001n000008mBeFAAU,2021-03-01,2021-06-15,Signed,Upsell,Recurrent,300.0,True,False
0011n00001iae5f,8001n000005XJkGAAW,2021-06-16,2022-06-15,Signed,Renewal,Recurrent,1995.0,False,False
0011n00001iae5f,8001n000005XJh7AAG,2020-06-16,2021-06-15,Signed,Renewal,Recurrent,1600.0,False,False
0011n00001iae5f,8001n000003j40tAAA,2019-02-07,2020-06-15,Signed,New Business,Monthly,1600.0,False,False
0011n00001iAYKQ,8001n000008mZgeAAE,2021-04-28,2022-04-27,Signed,Upsell,Non-Recurrent,450.0,False,False
0011n00001iAYKQ,8001n000005X8bxAAC,2020-05-01,2021-04-27,Signed,Downsell,Recurrent,1950.0,False,False
0011n00001iAYKQ,8001n000005X8cHAAS,2021-04-28,2022-04-27,Signed,Renewal,Recurrent,1950.0,False,False
0011n00001iAYKQ,8001n0000034L9hAAE,2018-10-10,2020-04-29,Signed,New Business,Monthly,2200.0,False,False
0011n00001iAYKQ,8001n000004XoFHAA0,2019-05-10,2020-04-29,Signed,Upsell,Monthly,400.0,False,False
0011n00001iAYKQ,8001n000008mZgUAAU,2021-04-28,2022-04-27,Signed,Upsell,Recurrent,400.0,False,False
0011n00001itrqc,8001n000000kRF3AAM,2018-08-31,2018-09-11,Signed,New Business,Monthly,550.0,False,False
0011n00001itrqc,8001n000003ODpnAAG,2018-09-11,2020-03-25,Signed,New Business,Monthly,550.0,False,False
0011n00001it4Ha,8001n000008mNWmAAM,2021-03-01,2022-03-01,Signed,Renewal,Recurrent,1500.0,False,False
0011n00001it4Ha,8001n0000034IMOAA2,2018-09-24,2021-03-01,Signed,New Business,Monthly,2000.0,False,False
0011n00001ivStl,8001n0000034gkbAAA,2018-10-22,2020-02-05,Signed,New Business,Monthly,800.0,False,False
0011n00001ivsb1,8001n000003OFPmAAO,2018-09-12,2021-09-11,Signed,New Business,Monthly,3000.0,False,False
0011n00001ivsb1,8001n000004aztHAAQ,2021-09-06,2022-09-05,Signed,Renewal,Recurrent,3000.0,False,False
0011n00001ivKUP,8001n000008lu4iAAA,2020-09-18,2021-03-13,Signed,Upsell,Recurrent,750.0,False,False
0011n00001ivKUP,8001n000005WnukAAC,2020-01-20,2020-03-19,Signed,Trial,Non-Recurrent,1610.0,False,False
0011n00001ivKUP,8001n000005X39RAAS,2020-03-20,2021-03-13,Signed,New Business,Recurrent,2250.0,False,False
0011n00001ivKUP,8001n000008mQ8YAAU,2021-02-26,2023-02-26,Signed,Renewal,Recurrent,3520.0,False,False
0011n00001ivKUP,8001n000008mNHwAAM,2021-02-27,2021-03-13,Signed,Upsell,Recurrent,520.0,False,False
0010Y00001V3jMl,8001n000005X57zAAC,2020-03-31,2021-03-05,Signed,New Business,Recurrent,1250.0,False,False
0010Y00001V3jMl,8001n000005X584AAC,2021-03-05,2022-03-04,Signed,Renewal,Recurrent,1300.0,False,False
0011n00001xVkPa,8001n000005X1YFAA0,2020-04-01,2021-03-14,Signed,Upsell,Recurrent,250.0,False,False
0011n00001xVkPa,8001n000005X5EXAA0,2021-03-14,2022-03-13,Signed,Renewal,Recurrent,2225.0,False,False
0011n00001xVkPa,8001n000005X5ANAA0,2020-04-01,2021-03-14,Signed,Renewal,Recurrent,1575.0,False,False
0011n00001xVkPa,8001n000005WzM5AAK,2020-02-26,2020-03-31,Signed,Renewal,Recurrent,1575.0,False,False
0011n00001xVkPa,8001n000004GvsbAAC,2019-02-26,2020-02-25,Signed,New Business,Monthly,1500.0,False,False
0011n00001xVkPa,8001n0000054JG1AAM,2020-08-01,2021-03-14,Signed,Upsell,Recurrent,400.0,True,False
0011n00001xVkPa,8001n000008mi2MAAQ,2021-05-28,2022-03-13,Signed,Upsell,Non-Recurrent,150.0,False,False
0011n000029yFW6,8001n000008m0sjAAA,2020-11-25,2021-12-31,Signed,Renewal,Recurrent,1785.0,False,False
0011n000029yFW6,8001n000005WgAWAA0,2019-11-25,2020-11-24,Signed,New Business,Monthly,1700.0,False,False
0011n000029yFW6,8001n000004bBePAAU,2022-01-01,2022-10-18,Signed,Downsell,Recurrent,1000.0,False,False
0011n000020Aw5E,8001n000006PkCaAAK,2019-09-18,2020-02-27,Signed,Upsell,Monthly,250.0,False,False
0011n000020Aw5E,8001n000004GvmdAAC,2019-02-28,2020-02-27,Signed,New Business,Monthly,1800.0,False,False
0011n000020A3f3,8001n000008mY4eAAE,2021-04-30,2022-04-30,Signed,New Business,Recurrent,1500.0,False,False
0011n000020A3f3,8001n000005X5edAAC,2020-05-09,2020-10-29,Signed,Renewal,Recurrent,1575.0,False,False
0011n000020A3f3,8001n000004XnzCAAS,2019-05-09,2020-05-08,Signed,New Business,Monthly,1500.0,False,False
0011n00001wyZ4d,8001n000004XVsiAAG,2019-04-01,2020-03-01,Signed,New Business,Monthly,2300.0,False,False
0011n00001wxwpV,8001n000008mBWGAA2,2020-12-17,2021-07-29,Signed,Upsell,Recurrent,450.0,False,False
0011n00001wxwpV,8001n000004XkAOAA0,2020-11-20,2021-07-29,Signed,New Business,Monthly,1200.0,False,False
0011n00001wxwpV,8001n000008m4r2AAA,2020-11-20,2021-07-29,Signed,Upsell,Recurrent,450.0,True,False
0011n00001wzJia,8001n000008lqmbAAA,2020-08-26,2021-08-26,Signed,Renewal,Recurrent,2150.0,False,False
0011n00001wzJia,8001n000004XWpcAAG,2019-03-12,2019-10-31,Signed,New Business,Monthly,2073.73,False,False
0011n00001wzJia,8001n000003VM4BAAW,2019-11-01,2020-08-26,Signed,Downsell,Monthly,2150.0,False,False
0011n00001wzJia,8001n000008mHuiAAE,2021-01-29,2021-08-26,Signed,Upsell,Recurrent,700.0,False,False
0011n00001wzJia,8001n000008lqmgAAA,2020-08-26,2021-08-26,Signed,Upsell,Recurrent,500.0,False,False
0011n000020BdcC,8001n000004XUhoAAG,2019-03-04,2019-06-04,Signed,New Business,Monthly,900.0,False,False
0011n0000259IVZ,8001n000004b3V3AAI,2021-10-01,2022-08-26,Signed,New Business,Recurrent,2550.0,False,False
0011n0000259ILd,8001n000008lsmiAAA,2020-09-28,2021-09-27,Signed,New Business,Recurrent,2000.0,False,False
0011n0000259ILd,8001n000004b4PMAAY,2021-09-27,2022-09-26,Signed,Renewal,Recurrent,2040.0,False,False
0010Y00000W52E9,8001n000005WrvcAAC,2020-01-26,2021-01-26,Signed,Upsell,Recurrent,26.0,False,False
0010Y00000W52E9,8001n000005WtE0AAK,2021-01-25,2022-01-26,Signed,Renewal,Recurrent,2226.0,False,False
0010Y00000W52E9,8001n000005X0vEAAS,2020-03-04,2020-04-03,Signed,Upsell,Non-Recurrent,0.0,False,False
0010Y00000W52E9,8001n000005WrvmAAC,2020-01-25,2021-01-26,Signed,Renewal,Recurrent,1900.0,False,False
0011n000029yQOH,8001n0000063NTpAAM,2019-07-18,2019-12-26,Signed,New Business,Monthly,850.0,False,False
0011n000029zGkT,8001n000008lspSAAQ,2020-09-05,2022-01-01,Signed,New Business,Recurrent,1350.0,False,False
0011n000029ypSU,8001n000006Po7lAAC,2019-09-30,2020-10-01,Signed,New Business,Monthly,1700.0,False,False
0011n00001nPNK4,8001n0000034gynAAA,2018-10-22,2019-11-01,Signed,New Business,Monthly,950.0,False,False
0011n000029yEpg,8001n0000054GWQAA2,2020-07-08,2021-07-22,Signed,New Business,Recurrent,1550.0,True,False
0011n000029yEpg,8001n000008mTVMAA2,2021-04-16,2021-07-22,Signed,Upsell,Recurrent,190.0,False,False
0011n000029yEpg,8001n0000054GYgAAM,2021-07-09,2022-07-08,Signed,Renewal,Recurrent,1740.0,True,False
0011n00001nRPTs,8001n000003i7BLAAY,2018-12-06,2021-10-01,Signed,Upsell,Monthly,500.0,False,False
0011n00001nRPTs,8001n0000034k2RAAQ,2018-10-25,2021-10-01,Signed,New Business,Monthly,1500.0,False,False
0011n00001nRPTs,8001n000006Ppv9AAC,2019-10-04,2021-10-01,Signed,Upsell,Monthly,200.0,False,False
0011n00001nRPTs,8001n000004b4oBAAQ,2021-10-01,2022-10-01,Signed,Renewal,Recurrent,2250.0,False,False
0011n00001nRPTs,8001n000004b4adAAA,2021-10-01,2022-10-01,Signed,Upsell,Recurrent,550.0,False,False
0011n00001m2vGN,8001n0000034gxuAAA,2018-11-01,2019-02-03,Signed,Trial,Non-Recurrent,1500.0,False,False
0011n00001m2vGN,8001n000006PziZAAS,2019-10-04,2020-02-04,Signed,Downsell,Monthly,500.0,False,False
0011n00001m2vGN,8001n000004GzOwAAK,2019-02-28,2019-10-04,Signed,Renewal,Monthly,1200.0,False,False
0011n000029zjJ5,8001n000006Pq1qAAC,2019-10-07,2020-10-06,Signed,New Business,Recurrent,925.0,False,False
0011n000029zjJ5,8001n000004bICnAAM,2021-11-30,2022-11-29,Signed,Renewal,Recurrent,970.0,False,False
0011n000029zjJ5,8001n000008lvYyAAI,2020-10-07,2021-11-30,Signed,Renewal,Recurrent,971.25,False,False
0011n000029zjUh,8001n000008mNIGAA2,2021-03-01,2022-03-01,Signed,New Business,Recurrent,2250.0,False,False
0011n000029yBwh,8001n0000054GojAAE,2020-07-15,2021-02-07,Signed,Renewal,Recurrent,1312.5,False,False
0011n000029yBwh,8001n0000062QdMAAU,2019-07-15,2020-07-14,Signed,New Business,Recurrent,950.0,False,False
0011n000029yBwh,8001n000005WmBoAAK,2019-12-18,2020-07-14,Signed,Upsell,Monthly,300.0,False,False
0011n000029yBwh,8001n000008mJ6fAAE,2021-02-08,2022-02-07,Signed,Renewal,Recurrent,1100.0,False,False
0011n00001nSqrN,8001n0000034rRkAAI,2018-11-01,2019-11-30,Signed,New Business,Monthly,1500.0,False,False
0011n00001nSqrN,8001n000008mFabAAE,2021-01-21,2021-08-26,Signed,Upsell,Recurrent,200.0,False,False
0011n00001nSqrN,8001n000008mFyiAAE,2021-02-01,2021-08-26,Signed,Upsell,Non-Recurrent,500.0,False,False
0011n00001nSqrN,8001n000008lvHYAAY,2020-09-29,2021-08-26,Signed,Upsell,Non-Recurrent,500.0,False,False
0011n00001nSqrN,8001n000006P0eAAAS,2019-08-15,2019-11-30,Signed,Upsell,Monthly,250.0,False,False
0011n00001nSqrN,8001n000005WhbNAAS,2019-12-01,2020-08-17,Signed,Renewal,Recurrent,1625.0,False,False
0011n00001nSqrN,8001n000004ayPuAAI,2021-08-16,2022-08-15,Signed,Renewal,Recurrent,1706.25,True,False
0011n00001nSqrN,8001n000008lpwBAAQ,2020-09-01,2021-08-26,Signed,Upsell,Non-Recurrent,500.0,False,False
0011n00001nSqrN,8001n000008lps9AAA,2020-08-17,2021-08-26,Signed,Renewal,Recurrent,1625.0,True,False
0010Y00001OfFBS,8000Y000000k9l5QAA,2018-08-01,2020-04-28,Signed,New Business,Monthly,2400.0,False,False
0010Y00001OfFBS,8001n000005X8ADAA0,2020-04-28,2021-02-21,Signed,Renewal,Recurrent,2400.0,True,False
0010Y00001OfFBS,8001n000005X8AmAAK,2021-02-22,2022-02-21,Signed,Renewal,Recurrent,2400.0,True,False
0011n00001m2oQ9,8001n000003i5bHAAQ,2018-12-04,2019-03-12,Signed,New Business,Monthly,1500.0,False,False
0011n00001nTHEC,8001n0000034sSBAAY,2018-11-02,2019-05-10,Signed,New Business,Monthly,2200.0,False,False
0010Y00000JUVsk,8001n000008mbFaAAI,2021-05-11,2022-05-11,Signed,New Business,Recurrent,2500.0,True,False
0010Y00000MHHL9,8001n000004bFb6AAE,2021-11-17,2022-11-16,Signed,Renewal,Recurrent,840.0,False,False
0010Y00000MHHL9,8001n000008m4L6AAI,2020-11-13,2021-11-12,Signed,Renewal,Recurrent,800.0,False,False
0011n00001xUj3g,8001n000004XWGIAA4,2019-04-01,2019-10-31,Signed,New Business,Monthly,1500.0,False,False
0010Y00001V3aMi,8001n000008lzPWAAY,2020-11-02,2021-05-02,Signed,New Business,Recurrent,1200.0,True,True
0011n00001vWRFo,8001n000003j3MZAAY,2019-02-07,2020-03-02,Signed,New Business,Monthly,700.0,False,False
0010Y00000qeUkr,8001n00000352JCAAY,2018-11-01,2020-01-01,Signed,Renewal,Recurrent,1700.0,False,False
0011n00002B0RoY,8001n000006PQyMAAW,2019-08-07,2019-11-07,Signed,Trial,Non-Recurrent,1000.0,False,False
0011n00002B0RoY,8001n000005Wj5oAAC,2019-12-04,2020-11-01,Signed,New Business,Monthly,1000.0,False,False
0011n000021bA65,8001n000005WuQ7AAK,2020-02-06,2021-02-06,Signed,Renewal,Recurrent,1200.0,False,False
0011n000021bA65,8001n000004yW1UAAU,2019-06-05,2020-02-05,Signed,New Business,Monthly,2600.0,False,False
0011n000021bA65,8001n000005XK1bAAG,2020-06-17,2020-09-15,Signed,Upsell,Non-Recurrent,0.0,False,False
0011n000021bA65,8001n000005WuQCAA0,2021-02-07,2022-02-06,Signed,Renewal,Recurrent,1260.0,False,False
0011n00002QWn8A,8001n000008lqmHAAQ,2020-08-26,2021-08-26,Signed,New Business,Recurrent,1312.5,True,False
0011n00002QWn8A,8001n000008mu4XAAQ,2021-08-26,2022-08-25,Signed,Renewal,Recurrent,1378.12,False,False
0011n00002NwR5s,8001n000008ltTXAAY,2020-09-12,2021-06-30,Signed,Upsell,Recurrent,125.0,False,False
0011n00002NwR5s,8001n000005XMrAAAW,2020-07-01,2021-06-30,Signed,New Business,Recurrent,850.0,True,False
0011n00002NwR5s,8001n000005XNMrAAO,2021-07-01,2022-06-30,Signed,Downsell,Recurrent,875.5,False,False
0011n000024A5qc,8001n000008mBE2AAM,2021-01-29,2022-01-29,Signed,Renewal,Recurrent,2300.0,False,False
0011n000024A5qc,8001n000004yagPAAQ,2019-12-01,2020-12-01,Signed,New Business,Monthly,2300.0,False,False
0011n000024A5qc,8001n000008m70QAAQ,2020-12-01,2021-01-29,Signed,Renewal,Recurrent,2415.0,False,False
0011n000024A5qc,8001n000008mHtBAAU,2021-01-29,2022-01-29,Signed,Upsell,Recurrent,300.0,False,False
0010Y00000Gzmos,8001n000000kN4LAAU,2018-01-01,2019-01-01,Signed,Renewal,Monthly,3000.0,False,False
0010Y00000Gzmos,8001n000008mKdGAAU,2021-07-07,2021-11-14,Signed,Renewal,Recurrent,1800.0,False,False
0010Y00000Gzmos,8001n000008mKbjAAE,2021-05-01,2021-07-07,Signed,Downsell,Recurrent,1800.0,False,False
0010Y00000Gzmgl,8001n000005XDpNAAW,2020-05-15,2021-05-14,Signed,Renewal,Recurrent,800.0,False,False
0010Y00000Gzmgl,8001n000005XDpwAAG,2021-05-15,2022-05-14,Signed,Renewal,Recurrent,800.0,False,False
0010Y00000Gzmgl,8001n000004XbRSAA0,2019-04-01,2020-05-14,Signed,Downsell,Monthly,800.0,False,False
0010Y00000Gzmgl,8000Y000002fNIyQAM,2018-03-01,2018-03-31,Signed,Upsell,Non-Recurrent,400.0,False,False
0010Y00000Gzmgl,8000Y000002k6uWQAQ,2018-05-01,2019-04-01,Signed,Upsell,Monthly,400.0,False,False
0011n0000259IVN,8001n000004bIJoAAM,2021-12-01,2022-12-01,Signed,Renewal,Recurrent,2495.0,False,False
0011n0000259IVN,8001n000008mueuAAA,2021-09-01,2022-08-31,Signed,Upsell,Recurrent,795.0,False,False
0011n0000259IVN,8001n000008m75fAAA,2021-01-15,2021-11-30,Signed,New Business,Recurrent,1566.82,True,True
0010Y00001gjhBM,8001n000004XaXSAA0,2019-04-01,2020-05-01,Signed,New Business,Monthly,695.0,False,False
0010Y00001gjhBM,8001n000003VXO6AAO,2019-10-31,2020-05-01,Signed,Upsell,Monthly,305.0,False,False
0011n00002ZswTo,8001n000008mdwqAAA,2021-06-30,2022-07-31,Signed,New Business,Recurrent,3530.0,False,False
0011n00002YqvS0,8001n000008meaVAAQ,2021-05-19,2022-05-19,Signed,New Business,Recurrent,1700.0,True,False
0011n00002YqvS0,8001n000004axyyAAA,2021-08-18,2022-08-17,Signed,Upsell,Recurrent,300.0,False,False
0010Y00000NEA9K,8001n000005XKIwAAO,2020-06-18,2021-06-30,Signed,Renewal,Recurrent,1675.0,False,False
0010Y00000NEA9K,8001n000004Xlj7AAC,2019-04-29,2020-04-01,Signed,New Business,Monthly,1950.0,False,False
0010Y00000NEA9K,8001n000008mpCRAAY,2021-06-18,2022-06-17,Signed,Renewal,Recurrent,1675.0,False,False
0010Y00001Bmrb6,8000Y000000k2TUQAY,2018-07-20,2020-03-15,Signed,New Business,Monthly,1500.0,False,False
0010Y00001Bmrb6,8001n000005X1r7AAC,2020-03-16,2021-03-15,Signed,Downsell,Recurrent,900.0,True,False
0010Y000010xChv,8000Y000000iWXlQAM,2018-01-03,2019-04-01,Signed,New Business,Monthly,300.0,False,False
0011n00002AztLM,8001n000003VXBrAAO,2019-11-04,2020-10-01,Signed,New Business,Monthly,5150.0,False,False
0010Y00001PftE4,8001n000004b9diAAA,2021-10-15,2022-10-16,Signed,Renewal,Recurrent,3150.0,False,False
0010Y00001PftE4,8001n000008lyrZAAQ,2020-10-16,2021-10-15,Signed,Renewal,Recurrent,3000.0,False,False
0010Y00001PftE4,8000Y000000jPj1QAE,2018-05-21,2020-10-16,Signed,New Business,Monthly,3000.0,False,False
0010Y00000NjeDM,8001n000005X8DbAAK,2020-05-01,2021-05-01,Signed,Renewal,Recurrent,800.0,True,False
0010Y00000NjeDM,8001n000005X8qqAAC,2021-05-02,2022-05-01,Signed,Renewal,Recurrent,840.0,False,False
0010Y00001gjRny,8001n000000kLAnAAM,2018-08-20,2019-10-31,Signed,New Business,Monthly,1700.0,False,False
0011n00002D5STQ,8001n000003VWVHAA4,2019-10-28,2020-06-01,Signed,New Business,Monthly,1130.0,False,False
0011n00002D5U4h,8001n000008ltLnAAI,2020-10-15,2022-01-01,Signed,New Business,Recurrent,5000.0,False,False
0011n00002D5X3x,8001n000003VXUNAA4,2019-11-01,2020-07-01,Signed,New Business,Monthly,1200.0,False,False
0011n00002D4gI0,8001n000008muDKAAY,2021-08-01,2022-07-31,Signed,Upsell,Recurrent,710.0,True,False
0011n00002D4gI0,8001n000005X5F1AAK,2020-04-01,2021-03-31,Signed,Downsell,Recurrent,2000.0,False,False
0011n00002D4gI0,8001n000005X5HWAA0,2021-04-01,2022-03-31,Signed,Renewal,Recurrent,2000.0,True,False
0011n00002D4gI0,8001n000005Zl4mAAC,2019-11-13,2020-03-31,Signed,New Business,Monthly,2400.0,False,False
0011n00002D4gI0,8001n000008mueQAAQ,2021-08-01,2021-09-30,Signed,Upsell,Non-Recurrent,408.0,False,False
0011n00001i8Nxb,8001n000008mYzkAAE,2021-04-28,2022-04-28,Signed,New Business,Recurrent,1925.0,False,False
0011n00001iacKn,8001n0000034wawAAA,2018-11-07,2020-04-29,Signed,New Business,Monthly,2050.0,False,False
0011n00001iacKn,8001n000008m8OYAAY,2021-01-01,2021-04-27,Signed,Upsell,Recurrent,750.0,False,False
0011n00001iacKn,8001n000005X8QVAA0,2021-04-28,2022-04-27,Signed,Renewal,Recurrent,2940.0,False,False
0011n00001iacKn,8001n000005X8QQAA0,2020-04-29,2021-04-27,Signed,Renewal,Recurrent,2050.0,False,False
0011n00001iac3m,8001n000006Pmc4AAC,2019-09-24,2021-03-01,Signed,Upsell,Monthly,3200.0,False,False
0011n00001iac3m,8001n0000034ZAHAA2,2018-10-11,2021-03-01,Signed,New Business,Monthly,1250.0,False,False
0011n00001iac3m,8001n000004XVMmAAO,2019-03-06,2021-03-01,Signed,Upsell,Monthly,790.0,False,False
0010Y00001SmJ2O,8001n000005WzHPAA0,2020-01-11,2020-05-31,Signed,Renewal,Recurrent,2047.5,False,False
0010Y00001SmJ2O,8001n000005XGBIAA4,2021-06-02,2022-06-01,Signed,Renewal,Recurrent,2047.5,False,False
0010Y00001SmJ2O,8001n000005XFy4AAG,2020-06-01,2021-06-01,Signed,Renewal,Recurrent,2047.5,False,False
0010Y00001SmJ2O,8001n000003iYQQAA2,2019-01-11,2020-01-10,Signed,New Business,Monthly,1950.0,False,False
0010Y000015JWXP,8000Y000002eyQFQAY,2018-01-26,2019-03-29,Signed,New Business,Monthly,1300.0,False,False
0010Y000015JWXP,8001n000004XfD2AAK,2019-03-29,2021-03-29,Signed,Downsell,Monthly,1200.0,False,False
0010Y000015JWXP,8000Y000002fZBcQAM,2018-03-01,2019-03-29,Signed,Upsell,Monthly,1200.0,False,False
0010Y000016y3NH,8001n000008mJQaAAM,2021-02-11,2021-09-01,Signed,New Business,Recurrent,3000.0,True,True
0010Y00001g1WVH,8000Y000000kEymQAE,2018-08-07,2019-04-22,Signed,New Business,Monthly,1500.0,False,False
0010Y00000SLogf,8001n000005Wo12AAC,2020-01-03,2020-11-01,Signed,Downsell,Recurrent,700.0,False,False
0010Y00000SLogf,8001n000003iYcWAAU,2019-01-11,2020-01-02,Signed,New Business,Monthly,1200.0,False,False
0011n000029WbhL,8001n0000054IhaAAE,2020-07-20,2021-07-19,Signed,Renewal,Recurrent,1500.0,True,False
0011n000029WbhL,8001n0000054IiOAAU,2020-07-20,2020-09-20,Signed,Trial,Non-Recurrent,900.0,False,False
0011n000029WbhL,8001n000005WnU8AAK,2019-12-30,2020-07-19,Signed,New Business,Recurrent,1500.0,False,False
0011n000029WbhL,8001n0000054Ij7AAE,2021-07-20,2022-07-19,Signed,Renewal,Recurrent,2047.5,True,False
0011n000029WbhL,8001n000008mDWNAA2,2020-12-31,2021-07-19,Signed,Upsell,Recurrent,450.0,True,False
0011n0000209Z2y,8001n000004XV5qAAG,2019-03-06,2019-08-01,Signed,New Business,Monthly,1400.0,False,False
0011n0000209Qvx,8001n000004XaMtAAK,2019-04-01,2019-05-31,Signed,New Business,Non-Recurrent,750.0,False,False
0011n0000209rd2,8001n000004XgmkAAC,2019-04-08,2020-03-01,Signed,Upsell,Monthly,400.0,False,False
0011n0000209rd2,8001n000004GxuMAAS,2019-02-27,2020-03-01,Signed,New Business,Monthly,1000.0,False,False
0011n0000209rjK,8001n000004GsMSAA0,2019-02-21,2019-04-21,Signed,New Business,Non-Recurrent,800.0,False,False
0011n0000209OA7,8001n000004XVnEAAW,2019-03-11,,Signed,New Business,Monthly,1200.0,False,False
0011n0000209aTb,8001n000004XZLVAA4,2019-03-19,2019-07-13,Signed,New Business,Monthly,1250.0,False,False
0011n0000209JKa,8001n000004GvSiAAK,2019-03-01,2019-07-01,Signed,New Business,Monthly,1600.0,False,False
0011n0000209hff,8001n000004XbUlAAK,2019-04-01,2020-04-18,Signed,New Business,Monthly,1800.0,False,False
0011n0000209f5I,8001n000008mqUWAAY,2021-08-02,2022-08-01,Signed,New Business,Recurrent,1260.0,True,False
0011n0000209f5I,8001n000004bEe9AAE,2021-11-10,2022-11-09,Signed,Upsell,Recurrent,200.0,False,False
0011n0000209rYa,8001n000005WzqZAAS,2021-03-14,2022-03-13,Signed,Renewal,Recurrent,2315.25,False,False
0011n0000209rYa,8001n000005WzqPAAS,2020-03-14,2021-03-13,Signed,Renewal,Recurrent,2205.0,False,False
0011n0000209rYa,8001n000004XXwPAAW,2019-03-14,2020-03-13,Signed,New Business,Monthly,2100.0,False,False
0011n0000209yaD,8001n000005WzrrAAC,2020-03-02,2020-06-06,Signed,Downsell,Recurrent,1500.0,False,False
0011n0000209yaD,8001n000004GtK3AAK,2019-02-23,2020-02-22,Signed,New Business,Monthly,2000.0,False,False
0011n000020Auny,8001n000004XYHSAA4,2019-03-14,2020-03-13,Signed,New Business,Monthly,1700.0,False,False
0011n000020AvzQ,8001n000004GvkmAAC,2019-02-26,2019-07-25,Signed,New Business,Monthly,800.0,False,False
0011n000020Air1,8001n0000054GmiAAE,2020-07-13,2020-10-13,Signed,New Business,Recurrent,900.0,True,True
0011n00002ZrP4v,8001n000008mYgTAAU,2021-04-22,2022-04-22,Signed,New Business,Recurrent,1450.0,True,False
0011n00002BzcKQ,8001n000008mVI9AAM,2021-04-15,2022-05-16,Signed,New Business,Recurrent,2625.0,True,False
